"region","run_version","timepoint","parameter","mean","2.5%","25%","psrf","psrf_uci","effective_sample_size"
"National","gp",NA,"viral_peak",16.4155496412107,15.9603790749042,16.2648601582352,1.01598606605859,1.05733074300877,380.207892426142
"National","gp",NA,"obs_sd",4.78708539171086,4.46765903045488,4.67243729385357,1.01178668418227,1.04509334486098,385.398898582201
"National","gp",NA,"t_switch",28.5621104538865,26.2387780438531,28.0894575270757,1.04782640414029,1.12099953861799,201.32568282488
"National","gp",NA,"prob_detect",0.376661215571632,0.3260503412709,0.358783603908673,1.00833003569537,1.0310635885841,593.284583412326
"National","gp",NA,"prob",0.858783842426541,-0.749107241362796,0.30596641486374,1.02010839898509,1.0607663376378,816.035983095639
"National","gp",NA,"prob.1",0.314892011321496,-1.40344352074967,-0.351985613490398,0.996952561764896,0.998634254692407,804
"National","gp",NA,"prob.2",0.340574384588898,-1.60950815839442,-0.324398901165289,1.00321749441555,1.01377559959008,721.152206157346
"National","gp",NA,"prob.3",0.24233820204808,-1.75017101321051,-0.415137995070025,1.02172014413666,1.06016163332442,517.087428945103
"National","gp",NA,"prob.4",0.210764192196552,-1.67282664018535,-0.472201789637403,1.00097562800737,1.00306746718679,912.374165505413
"National","gp",NA,"prob.5",0.12545385721138,-1.65716858518109,-0.546210945072303,1.00166489824663,1.01108253325364,612.488109061387
"National","gp",NA,"prob.6",0.0370089507430798,-2.02076656696679,-0.570121954837017,1.00567346671976,1.02036474827472,576.191830809075
"National","gp",NA,"prob.7",-0.0406215507943694,-1.97741885737012,-0.730250150365708,1.00098327524616,1.00607643616629,671.370319211439
"National","gp",NA,"prob.8",-0.0641155491153208,-2.00501327347293,-0.765947850770731,1.00107034164768,1.00773153075633,748.123240827565
"National","gp",NA,"prob.9",-0.0272177622815393,-1.94548302715708,-0.661047025754283,0.998335764360939,1.00408440726513,765.261007276819
"National","gp",NA,"prob.10",-0.137574270331835,-2.13940924363037,-0.810950746099984,1.00534525300422,1.01588493061407,737.460623074266
"National","gp",NA,"prob.11",-0.185769180817542,-1.95140170530182,-0.860516990084123,1.00684728398996,1.01810741242391,467.130409161149
"National","gp",NA,"prob.12",-0.261791791058224,-2.3204071892228,-0.913570104158283,1.02918224951729,1.09050513509598,709.428364426205
"National","gp",NA,"prob.13",-0.22367368895786,-2.09824394358755,-0.893387445974442,1.00655574211939,1.02485440789307,804
"National","gp",NA,"prob.14",-0.300117260664705,-2.25936901157701,-0.988478657615842,1.00627659682855,1.02632176840347,637.090551162077
