"t","ct","lower_expec","median_expec","upper_expec","region","date","fit"
91,10,0.00275881328933623,0.034657132158776,0.256104224132241,"National",2020-05-12,"seir"
91,11,0.0175667200578581,0.107125175059728,0.479396041884446,"National",2020-05-12,"seir"
91,12,0.0799329098466478,0.258421090115717,0.785687885811594,"National",2020-05-12,"seir"
91,13,0.22270172106025,0.530561131830019,1.22100502947031,"National",2020-05-12,"seir"
91,14,0.52083544122096,0.969147037544885,1.86117766158785,"National",2020-05-12,"seir"
91,15,1.0221502068362,1.64058752264859,2.65154715560054,"National",2020-05-12,"seir"
91,16,1.69073691489729,2.53564399171186,3.59952240644132,"National",2020-05-12,"seir"
91,17,2.57967748460911,3.60638953796466,4.62516476688991,"National",2020-05-12,"seir"
91,18,3.68075885115389,4.71044950115469,5.86123754882936,"National",2020-05-12,"seir"
91,19,4.73126330679343,5.93628642583037,7.22290582856333,"National",2020-05-12,"seir"
91,20,5.84674434351441,7.07588695778641,8.5163657885654,"National",2020-05-12,"seir"
91,21,6.86461222997471,8.06090207346058,9.59952539039081,"National",2020-05-12,"seir"
91,22,7.65843196150426,8.99663657207734,10.4616484251375,"National",2020-05-12,"seir"
91,23,8.26153891886958,9.73412001681611,11.0446002092797,"National",2020-05-12,"seir"
91,24,8.66171706418663,10.1545404223101,11.50805606263,"National",2020-05-12,"seir"
91,25,8.95966405784057,10.4153666929858,11.6258563588424,"National",2020-05-12,"seir"
91,26,9.0862948056629,10.4914746743518,11.6002803698042,"National",2020-05-12,"seir"
91,27,9.24566479950454,10.2719791075323,11.3688490510317,"National",2020-05-12,"seir"
91,28,9.21365949426697,10.0000652358806,10.8750663368769,"National",2020-05-12,"seir"
91,29,8.77787771344384,9.65663655188992,10.4886807278845,"National",2020-05-12,"seir"
91,30,8.06008637806816,9.11774614461856,10.2624711534203,"National",2020-05-12,"seir"
91,31,7.23982517716693,8.51258034401415,9.93015913350889,"National",2020-05-12,"seir"
91,32,6.42152186819745,7.86713669454138,9.41392681766605,"National",2020-05-12,"seir"
91,33,5.61172831310022,7.13565410175154,8.77605714495097,"National",2020-05-12,"seir"
91,34,4.83866533410022,6.41538017447042,8.02392716579804,"National",2020-05-12,"seir"
91,35,4.11242505434937,5.67518756814098,7.14590884737576,"National",2020-05-12,"seir"
91,36,3.47563027960473,4.92131261011327,6.34418014512829,"National",2020-05-12,"seir"
98,0,3.60134155028855e-33,1.67718496061078e-15,1.78385582116748e-07,"National",2020-05-19,"seir"
98,1,1.35993925901813e-26,8.83020622718562e-13,2.63156065424348e-06,"National",2020-05-19,"seir"
98,2,2.58276666501377e-21,1.78416144941653e-10,2.22016946767675e-05,"National",2020-05-19,"seir"
98,3,4.87386034936016e-17,1.60806392689669e-08,0.000157431120437343,"National",2020-05-19,"seir"
98,4,1.6619496798123e-13,5.21882425196332e-07,0.000839618865929927,"National",2020-05-19,"seir"
98,5,1.33582059393841e-10,9.33412629013582e-06,0.00336204380594376,"National",2020-05-19,"seir"
98,6,2.26374515158305e-08,0.000132151053446871,0.0108047272804174,"National",2020-05-19,"seir"
98,7,1.08586594614761e-06,0.00106382212889381,0.0288628845608331,"National",2020-05-19,"seir"
98,8,2.50198312210576e-05,0.00525758812715224,0.0662079785995367,"National",2020-05-19,"seir"
98,9,0.000333484490432859,0.0188431603971429,0.13844041405623,"National",2020-05-19,"seir"
98,10,0.00290778822372826,0.0589925374526678,0.26056496022715,"National",2020-05-19,"seir"
98,11,0.0162628523228333,0.136583259456995,0.448445271797225,"National",2020-05-19,"seir"
98,12,0.0636761701623512,0.265266244952025,0.737597272522813,"National",2020-05-19,"seir"
98,13,0.178354915308414,0.480169595474798,1.04842208796206,"National",2020-05-19,"seir"
98,14,0.377169827858734,0.812054989121439,1.49257438215898,"National",2020-05-19,"seir"
98,15,0.719376604257832,1.27316266673937,2.05468723348408,"National",2020-05-19,"seir"
98,16,1.17543484108798,1.84986777759277,2.69985861886494,"National",2020-05-19,"seir"
98,17,1.6967656233965,2.47779504357234,3.37242755310918,"National",2020-05-19,"seir"
98,18,2.3923139005704,3.16023627430549,4.0284355296121,"National",2020-05-19,"seir"
98,19,3.07440499715503,3.83400374954352,4.69865992249981,"National",2020-05-19,"seir"
98,20,3.75812839837696,4.46488502673921,5.3668821749969,"National",2020-05-19,"seir"
98,21,4.4643578272535,5.10745293475171,6.16275575630627,"National",2020-05-19,"seir"
98,22,5.02074102935601,5.58595765598731,6.82010654180025,"National",2020-05-19,"seir"
98,23,5.46738565855827,6.01236794742805,7.30689119886796,"National",2020-05-19,"seir"
98,24,5.7749028937757,6.39246916068556,7.60182349788476,"National",2020-05-19,"seir"
98,25,6.06460463569085,6.64582499468798,7.79710861079429,"National",2020-05-19,"seir"
98,26,6.22833242699813,6.80242439720797,7.943247857683,"National",2020-05-19,"seir"
98,27,6.28949122263084,6.90041729533846,7.82098650529839,"National",2020-05-19,"seir"
98,28,6.28019849297104,6.87560504481637,7.68749137618911,"National",2020-05-19,"seir"
98,29,6.08127421415913,6.78554749101461,7.39612416404458,"National",2020-05-19,"seir"
98,30,5.76797365269158,6.60986640279106,7.3245872762689,"National",2020-05-19,"seir"
98,31,5.3147985555096,6.36225310147035,6.98074403583344,"National",2020-05-19,"seir"
